state_name,block_code,stage2_works_api,stage2_works_db,delta_fetch_stage2,works_sent_mq,works_processed_function_app,delta_processed_stage2,flagged_works_ai_rule,flagged_works_percen_ai_rule,stage2_works_sent_nic,last_updated_datetime
ODISHA,2401028,36,47.0,11.0,0.0,85.0,-85.0,8.0,9.41,85.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2411014,7,14.0,7.0,0.0,26.0,-26.0,2.0,7.69,26.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2405004,13,5.0,-8.0,0.0,7.0,-7.0,3.0,42.86,7.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2431009,14,1.0,-13.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2431010,37,31.0,-6.0,0.0,48.0,-48.0,2.0,4.17,48.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2401002,5,7.0,2.0,0.0,11.0,-11.0,2.0,18.18,11.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2411008,7,3.0,-4.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2417001,116,9.0,-107.0,0.0,13.0,-13.0,6.0,46.15,13.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2406007,5,4.0,-1.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2422008,21,91.0,70.0,0.0,164.0,-164.0,29.0,17.68,164.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2418008,3,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ODISHA,2408023,33,51.0,18.0,0.0,81.0,-81.0,25.0,30.86,81.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2402004,40,39.0,-1.0,0.0,67.0,-67.0,14.0,20.9,67.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412021,2,28.0,26.0,0.0,53.0,-53.0,10.0,18.87,53.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2401004,4,20.0,16.0,0.0,37.0,-37.0,5.0,13.51,37.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2403013,2,14.0,12.0,0.0,27.0,-27.0,10.0,37.04,27.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2414001,10,10.0,0.0,0.0,18.0,-18.0,12.0,66.67,18.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2424005,38,12.0,-26.0,0.0,23.0,-23.0,4.0,17.39,23.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404064,16,24.0,8.0,0.0,38.0,-38.0,10.0,26.32,38.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2422010,39,25.0,-14.0,0.0,46.0,-46.0,5.0,10.87,46.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2410005,13,7.0,-6.0,0.0,12.0,-12.0,3.0,25.0,12.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2421004,4,27.0,23.0,0.0,45.0,-45.0,6.0,13.33,45.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404045,15,14.0,-1.0,0.0,16.0,-16.0,4.0,25.0,16.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2410013,30,33.0,3.0,0.0,58.0,-58.0,7.0,12.07,58.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2431012,8,10.0,2.0,0.0,19.0,-19.0,4.0,21.05,19.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2414007,13,14.0,1.0,0.0,24.0,-24.0,2.0,8.33,24.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2430002,20,12.0,-8.0,0.0,24.0,-24.0,6.0,25.0,24.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2429008,4,11.0,7.0,0.0,21.0,-21.0,4.0,19.05,21.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2402015,47,19.0,-28.0,0.0,30.0,-30.0,8.0,26.67,30.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412011,23,14.0,-9.0,0.0,27.0,-27.0,3.0,11.11,27.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2405006,27,29.0,2.0,0.0,47.0,-47.0,22.0,46.81,47.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2408016,20,21.0,1.0,0.0,38.0,-38.0,10.0,26.32,38.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412003,15,6.0,-9.0,0.0,11.0,-11.0,0.0,0.0,11.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2413004,249,117.0,-132.0,0.0,199.0,-199.0,30.0,15.08,199.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404056,58,51.0,-7.0,0.0,95.0,-95.0,19.0,20.0,95.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2401029,56,30.0,-26.0,0.0,56.0,-56.0,3.0,5.36,56.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2411015,7,4.0,-3.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2415007,17,7.0,-10.0,0.0,13.0,-13.0,2.0,15.38,13.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412019,2,4.0,2.0,0.0,5.0,-5.0,0.0,0.0,5.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2417004,11,6.0,-5.0,0.0,11.0,-11.0,3.0,27.27,11.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2422003,49,56.0,7.0,0.0,99.0,-99.0,2.0,2.02,99.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2411005,3,16.0,13.0,0.0,31.0,-31.0,6.0,19.35,31.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2409002,19,28.0,9.0,0.0,40.0,-40.0,10.0,25.0,40.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2413010,32,10.0,-22.0,0.0,18.0,-18.0,6.0,33.33,18.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2429011,13,6.0,-7.0,0.0,11.0,-11.0,0.0,0.0,11.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2407007,2,1.0,-1.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2417002,10,11.0,1.0,0.0,17.0,-17.0,8.0,47.06,17.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2410001,93,65.0,-28.0,0.0,111.0,-111.0,33.0,29.73,111.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2402005,10,2.0,-8.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2406006,2,10.0,8.0,0.0,15.0,-15.0,5.0,33.33,15.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2406008,5,4.0,-1.0,0.0,7.0,-7.0,3.0,42.86,7.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2422005,17,32.0,15.0,0.0,60.0,-60.0,6.0,10.0,60.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2427002,39,43.0,4.0,0.0,80.0,-80.0,24.0,30.0,80.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404057,75,140.0,65.0,0.0,265.0,-265.0,98.0,36.98,265.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412012,13,7.0,-6.0,0.0,14.0,-14.0,0.0,0.0,14.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2416001,52,46.0,-6.0,0.0,85.0,-85.0,12.0,14.12,85.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2420002,3,11.0,8.0,0.0,18.0,-18.0,8.0,44.44,18.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2401024,15,44.0,29.0,0.0,62.0,-62.0,25.0,40.32,62.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2403004,20,19.0,-1.0,0.0,34.0,-34.0,8.0,23.53,34.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2410008,78,71.0,-7.0,0.0,128.0,-128.0,47.0,36.72,128.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2430005,2,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ODISHA,2402014,22,18.0,-4.0,0.0,34.0,-34.0,12.0,35.29,34.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2414006,17,25.0,8.0,0.0,47.0,-47.0,1.0,2.13,47.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2424002,15,12.0,-3.0,0.0,24.0,-24.0,8.0,33.33,24.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2405003,10,35.0,25.0,0.0,63.0,-63.0,24.0,38.1,63.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404051,4,15.0,11.0,0.0,28.0,-28.0,6.0,21.43,28.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404061,2,14.0,12.0,0.0,21.0,-21.0,9.0,42.86,21.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2415005,2,5.0,3.0,0.0,10.0,-10.0,0.0,0.0,10.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2429003,14,6.0,-8.0,0.0,11.0,-11.0,1.0,9.09,11.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412006,9,2.0,-7.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2431014,15,3.0,-12.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2413001,223,51.0,-172.0,0.0,89.0,-89.0,21.0,23.6,89.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2402002,28,10.0,-18.0,0.0,20.0,-20.0,0.0,0.0,20.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2427006,12,9.0,-3.0,0.0,18.0,-18.0,2.0,11.11,18.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2418002,6,1.0,-5.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2423002,22,22.0,0.0,0.0,40.0,-40.0,2.0,5.0,40.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2403008,6,16.0,10.0,0.0,28.0,-28.0,5.0,17.86,28.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2407002,10,6.0,-4.0,0.0,12.0,-12.0,0.0,0.0,12.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2415004,17,9.0,-8.0,0.0,16.0,-16.0,3.0,18.75,16.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2429006,25,29.0,4.0,0.0,49.0,-49.0,11.0,22.45,49.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2411006,14,33.0,19.0,0.0,57.0,-57.0,11.0,19.3,57.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2429010,9,4.0,-5.0,0.0,7.0,-7.0,1.0,14.29,7.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2409009,31,50.0,19.0,0.0,87.0,-87.0,7.0,8.05,87.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2408025,55,26.0,-29.0,0.0,49.0,-49.0,5.0,10.2,49.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2406001,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2426002,13,22.0,9.0,0.0,43.0,-43.0,6.0,13.95,43.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2423008,1,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2417007,2,16.0,14.0,0.0,31.0,-31.0,10.0,32.26,31.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2409010,12,21.0,9.0,0.0,36.0,-36.0,9.0,25.0,36.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2408022,11,27.0,16.0,0.0,54.0,-54.0,20.0,37.04,54.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2410002,57,24.0,-33.0,0.0,45.0,-45.0,12.0,26.67,45.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2418001,3,6.0,3.0,0.0,11.0,-11.0,3.0,27.27,11.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2414010,32,67.0,35.0,0.0,131.0,-131.0,14.0,10.69,131.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404066,16,9.0,-7.0,0.0,17.0,-17.0,2.0,11.76,17.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412001,4,14.0,10.0,0.0,27.0,-27.0,7.0,25.93,27.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2430008,21,21.0,0.0,0.0,40.0,-40.0,14.0,35.0,40.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2423006,11,17.0,6.0,0.0,34.0,-34.0,0.0,0.0,34.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2427001,6,17.0,11.0,0.0,28.0,-28.0,0.0,0.0,28.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2414005,3,6.0,3.0,0.0,12.0,-12.0,0.0,0.0,12.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2406003,1,1.0,0.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2413008,107,153.0,46.0,0.0,290.0,-290.0,40.0,13.79,290.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412017,9,3.0,-6.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2420007,12,50.0,38.0,0.0,93.0,-93.0,29.0,31.18,93.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2405008,6,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ODISHA,2402013,32,58.0,26.0,0.0,115.0,-115.0,44.0,38.26,115.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404052,26,56.0,30.0,0.0,111.0,-111.0,19.0,17.12,111.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2421002,31,45.0,14.0,0.0,86.0,-86.0,6.0,6.98,86.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2429004,2,7.0,5.0,0.0,14.0,-14.0,0.0,0.0,14.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2406037,10,2.0,-8.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2420001,6,83.0,77.0,0.0,145.0,-145.0,28.0,19.31,145.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2403006,4,12.0,8.0,0.0,21.0,-21.0,9.0,42.86,21.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2428005,143,61.0,-82.0,0.0,116.0,-116.0,12.0,10.34,116.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404058,12,13.0,1.0,0.0,24.0,-24.0,3.0,12.5,24.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2410011,34,31.0,-3.0,0.0,62.0,-62.0,13.0,20.97,62.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2408021,28,25.0,-3.0,0.0,45.0,-45.0,12.0,26.67,45.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2415003,9,7.0,-2.0,0.0,13.0,-13.0,1.0,7.69,13.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2409004,21,6.0,-15.0,0.0,8.0,-8.0,1.0,12.5,8.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2410006,60,23.0,-37.0,0.0,46.0,-46.0,10.0,21.74,46.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2431008,8,22.0,14.0,0.0,44.0,-44.0,8.0,18.18,44.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2419003,3,,,,,,,,,2024-06-18 04:48:28.868147+00:00
ODISHA,2418009,4,9.0,5.0,0.0,15.0,-15.0,0.0,0.0,15.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2407001,23,30.0,7.0,0.0,54.0,-54.0,6.0,11.11,54.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2411003,24,16.0,-8.0,0.0,31.0,-31.0,7.0,22.58,31.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2416003,24,17.0,-7.0,0.0,33.0,-33.0,14.0,42.42,33.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404060,10,36.0,26.0,0.0,67.0,-67.0,14.0,20.9,67.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2401003,27,15.0,-12.0,0.0,30.0,-30.0,2.0,6.67,30.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2422007,6,14.0,8.0,0.0,28.0,-28.0,0.0,0.0,28.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2414004,7,3.0,-4.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404059,11,9.0,-2.0,0.0,18.0,-18.0,1.0,5.56,18.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2403012,1,2.0,1.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2420010,55,4.0,-51.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2401022,19,9.0,-10.0,0.0,18.0,-18.0,6.0,33.33,18.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404063,2,11.0,9.0,0.0,22.0,-22.0,9.0,40.91,22.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2402012,38,15.0,-23.0,0.0,28.0,-28.0,9.0,32.14,28.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404048,44,86.0,42.0,0.0,164.0,-164.0,38.0,23.17,164.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2426001,86,27.0,-59.0,0.0,51.0,-51.0,18.0,35.29,51.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2421001,4,1.0,-3.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2403010,9,4.0,-5.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412008,27,29.0,2.0,0.0,58.0,-58.0,36.0,62.07,58.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2428004,19,75.0,56.0,0.0,138.0,-138.0,34.0,24.64,138.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2405005,2,5.0,3.0,0.0,10.0,-10.0,6.0,60.0,10.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404069,68,145.0,77.0,0.0,282.0,-282.0,110.0,39.01,282.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2408019,19,68.0,49.0,0.0,136.0,-136.0,19.0,13.97,136.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2404053,41,6.0,-35.0,0.0,12.0,-12.0,2.0,16.67,12.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2412018,10,1.0,-9.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2429001,67,33.0,-34.0,0.0,65.0,-65.0,13.0,20.0,65.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2405007,4,5.0,1.0,0.0,10.0,-10.0,0.0,0.0,10.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2407004,10,16.0,6.0,0.0,32.0,-32.0,2.0,6.25,32.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2422004,10,42.0,32.0,0.0,84.0,-84.0,9.0,10.71,84.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2413006,6,1.0,-5.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2411018,17,7.0,-10.0,0.0,14.0,-14.0,2.0,14.29,14.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2409005,29,15.0,-14.0,0.0,29.0,-29.0,0.0,0.0,29.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2409021,15,27.0,12.0,0.0,52.0,-52.0,7.0,13.46,52.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2402008,58,88.0,30.0,0.0,175.0,-175.0,67.0,38.29,175.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2407006,6,38.0,32.0,0.0,76.0,-76.0,14.0,18.42,76.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2409012,64,55.0,-9.0,0.0,108.0,-108.0,28.0,25.93,108.0,2024-06-18 04:48:28.868147+00:00
ODISHA,2419007,5,11.0,6.0,0.0,22.0,-22.0,14.0,63.64,22.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2801002,1,,,,,,,,,2024-06-18 04:48:28.868147+00:00
SIKKIM,2801003,2,3.0,1.0,0.0,3.0,-3.0,1.0,33.33,3.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2801004,3,,,,,,,,,2024-06-18 04:48:28.868147+00:00
SIKKIM,2802001,5,6.0,1.0,0.0,12.0,-12.0,2.0,16.67,12.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2802003,3,1.0,-2.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2802004,4,3.0,-1.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2802005,3,,,,,,,,,2024-06-18 04:48:28.868147+00:00
SIKKIM,2803002,11,4.0,-7.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2803004,8,6.0,-2.0,0.0,12.0,-12.0,6.0,50.0,12.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2803005,12,24.0,12.0,0.0,47.0,-47.0,4.0,8.51,47.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2803006,1,1.0,0.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2804001,8,3.0,-5.0,0.0,5.0,-5.0,1.0,20.0,5.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2804002,7,10.0,3.0,0.0,16.0,-16.0,3.0,18.75,16.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2804003,11,2.0,-9.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2804005,1,2.0,1.0,0.0,3.0,-3.0,1.0,33.33,3.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2804006,5,2.0,-3.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
SIKKIM,2804010,1,1.0,0.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2902010,8,6.0,-2.0,0.0,10.0,-10.0,0.0,0.0,10.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2907020,51,1.0,-50.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2921005,8,4.0,-4.0,0.0,8.0,-8.0,4.0,50.0,8.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2923011,2,118.0,116.0,0.0,208.0,-208.0,57.0,27.4,208.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2913008,1,3.0,2.0,0.0,5.0,-5.0,0.0,0.0,5.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2905004,7,4.0,-3.0,0.0,8.0,-8.0,2.0,25.0,8.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2927009,7,12.0,5.0,0.0,20.0,-20.0,4.0,20.0,20.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2916001,2,1.0,-1.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2910010,4,4.0,0.0,0.0,6.0,-6.0,3.0,50.0,6.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2903012,13,20.0,7.0,0.0,39.0,-39.0,6.0,15.38,39.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2917008,12,7.0,-5.0,0.0,14.0,-14.0,3.0,21.43,14.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2902012,30,9.0,-21.0,0.0,15.0,-15.0,1.0,6.67,15.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2922012,3,17.0,14.0,0.0,33.0,-33.0,7.0,21.21,33.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2906005,32,,,,,,,,,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2931007,7,,,,,,,,,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2908010,27,7.0,-20.0,0.0,13.0,-13.0,5.0,38.46,13.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2906017,5,2.0,-3.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2908004,9,1.0,-8.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2905008,6,,,,,,,,,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2926001,4,4.0,0.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2906018,7,,,,,,,,,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2919006,3,6.0,3.0,0.0,12.0,-12.0,8.0,66.67,12.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2920004,89,55.0,-34.0,0.0,92.0,-92.0,21.0,22.83,92.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2923007,3,71.0,68.0,0.0,134.0,-134.0,14.0,10.45,134.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2907010,10,4.0,-6.0,0.0,8.0,-8.0,4.0,50.0,8.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2928004,16,7.0,-9.0,0.0,13.0,-13.0,10.0,76.92,13.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2928006,2,3.0,1.0,0.0,5.0,-5.0,1.0,20.0,5.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2904012,3,1.0,-2.0,0.0,1.0,-1.0,0.0,0.0,1.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2915007,6,11.0,5.0,0.0,21.0,-21.0,1.0,4.76,21.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2925008,6,26.0,20.0,0.0,48.0,-48.0,4.0,8.33,48.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2905016,55,23.0,-32.0,0.0,42.0,-42.0,20.0,47.62,42.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2913013,11,15.0,4.0,0.0,27.0,-27.0,11.0,40.74,27.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2930005,3,1.0,-2.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2902008,45,11.0,-34.0,0.0,21.0,-21.0,3.0,14.29,21.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2907007,99,2.0,-97.0,0.0,3.0,-3.0,0.0,0.0,3.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2902002,2,2.0,0.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
TAMIL NADU,2904009,2,5.0,3.0,0.0,8.0,-8.0,6.0,75.0,8.0,2024-06-18 04:48:28.868147+00:00
PUDUCHERRY,2501001,2,,,,,,,,,2024-06-18 04:48:28.868147+00:00
PUDUCHERRY,2501003,3,,,,,,,,,2024-06-18 04:48:28.868147+00:00
PUNJAB,2601015,8,7.0,-1.0,0.0,14.0,-14.0,1.0,7.14,14.0,2024-06-18 04:48:28.868147+00:00
PUNJAB,2607007,13,2.0,-11.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
